"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CGEO:vw_perc_morad_rend_mais5","pt","vw_perc_morad_rend_mais5(CGEO:vw_perc_morad_rend_mais5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_mais5","WFS","IBGE",""
"CGEO:vw_perc_semregist10_red_14_a_12","pt","vw_perc_semregist10_red_14_a_12(CGEO:vw_perc_semregist10_red_14_a_12)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist10_red_14_a_12","WFS","IBGE",""
"CGEO:vw_perc_semregist10_rend_12_a_1","pt","vw_perc_semregist10_rend_12_a_1(CGEO:vw_perc_semregist10_rend_12_a_1)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist10_rend_12_a_1","WFS","IBGE",""
"CGEO:vw_perc_semregist10_rend_14","pt","vw_perc_semregist10_rend_14(CGEO:vw_perc_semregist10_rend_14)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist10_rend_14","WFS","IBGE",""
"CGEO:vw_perc_semregist10_rend_1_a_2","pt","vw_perc_semregist10_rend_1_a_2(CGEO:vw_perc_semregist10_rend_1_a_2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist10_rend_1_a_2","WFS","IBGE",""
"CGEO:vw_perc_semregist10_rend_mais2","pt","vw_perc_semregist10_rend_mais2(CGEO:vw_perc_semregist10_rend_mais2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist10_rend_mais2","WFS","IBGE",""
"CGEO:vw_perc_semregist1_red_14_a_12","pt","vw_perc_semregist1_red_14_a_12(CGEO:vw_perc_semregist1_red_14_a_12)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist1_red_14_a_12","WFS","IBGE",""
"CGEO:vw_perc_semregist1_rend_12_a_1","pt","vw_perc_semregist1_rend_12_a_1(CGEO:vw_perc_semregist1_rend_12_a_1)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist1_rend_12_a_1","WFS","IBGE",""
"CGEO:vw_perc_semregist1_rend_14","pt","vw_perc_semregist1_rend_14(CGEO:vw_perc_semregist1_rend_14)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist1_rend_14","WFS","IBGE",""
"CGEO:vw_perc_semregist1_rend_1_a_2","pt","vw_perc_semregist1_rend_1_a_2(CGEO:vw_perc_semregist1_rend_1_a_2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist1_rend_1_a_2","WFS","IBGE",""
"CGEO:vw_perc_semregist1_rend_mais2","pt","vw_perc_semregist1_rend_mais2(CGEO:vw_perc_semregist1_rend_mais2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_semregist1_rend_mais2","WFS","IBGE",""
"CGEO:vw_pib_percapita","pt","vw_pib_percapita(CGEO:vw_pib_percapita)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_pib_percapita","WFS","IBGE",""
"CGEO:vw_razao_de_sexo","pt","vw_razao_de_sexo(CGEO:vw_razao_de_sexo)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_de_sexo","WFS","IBGE",""
"CGEO:vw_razao_leitos_1000_hab","pt","vw_razao_leitos_1000_hab(CGEO:vw_razao_leitos_1000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_leitos_1000_hab","WFS","IBGE",""
"CGEO:vw_razao_leitos_sus_1000_hab","pt","vw_razao_leitos_sus_1000_hab(CGEO:vw_razao_leitos_sus_1000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_leitos_sus_1000_hab","WFS","IBGE",""
"CGEO:vw_razao_medicos_1000_hab","pt","vw_razao_medicos_1000_hab(CGEO:vw_razao_medicos_1000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_medicos_1000_hab","WFS","IBGE",""
"CGEO:vw_razao_medicos_privados_1000_hab","pt","vw_razao_medicos_privados_1000_hab(CGEO:vw_razao_medicos_privados_1000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_medicos_privados_1000_hab","WFS","IBGE",""
"CGEO:vw_razao_medicos_sus_1000_hab","pt","vw_razao_medicos_sus_1000_hab(CGEO:vw_razao_medicos_sus_1000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_medicos_sus_1000_hab","WFS","IBGE",""
"CGEO:vw_razao_resson_mag_100000_hab","pt","vw_razao_resson_mag_100000_hab(CGEO:vw_razao_resson_mag_100000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_resson_mag_100000_hab","WFS","IBGE",""
"CGEO:vw_razao_resson_mag_500000_hab","pt","vw_razao_resson_mag_500000_hab(CGEO:vw_razao_resson_mag_500000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_resson_mag_500000_hab","WFS","IBGE",""
"CGEO:vw_razao_resson_mag_sus_500000_hab","pt","vw_razao_resson_mag_sus_500000_hab(CGEO:vw_razao_resson_mag_sus_500000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_resson_mag_sus_500000_hab","WFS","IBGE",""
"CGEO:vw_razao_tomog_priv_100000_hab","pt","vw_razao_tomog_priv_100000_hab(CGEO:vw_razao_tomog_priv_100000_hab)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razao_tomog_priv_100000_hab","WFS","IBGE",""
"CGEO:vw_razaodependencia","pt","vw_razaodependencia(CGEO:vw_razaodependencia)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_razaodependencia","WFS","IBGE",""
"CGEO:vw_txcrescgeomed","pt","vw_txcrescgeomed(CGEO:vw_txcrescgeomed)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_txcrescgeomed","WFS","IBGE",""
"CGEO:vw_va_agro","pt","vw_va_agro(CGEO:vw_va_agro)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_va_agro","WFS","IBGE",""
"CGEO:vw_va_ind","pt","vw_va_ind(CGEO:vw_va_ind)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_va_ind","WFS","IBGE",""
"CGEO:vw_va_serv","pt","vw_va_serv(CGEO:vw_va_serv)","","-74.45062999999999 -37.26913","-28.384369999999997 8.797129999999997","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_va_serv","WFS","IBGE",""
"CGEO:C04_area_plantada_de_algodao_herbaceo_2010","pt","Àrea plantada de algodão herbáceo 2010(CGEO:C04_area_plantada_de_algodao_herbaceo_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_area_plantada_de_algodao_herbaceo_2010","WFS","IBGE","features,C04_area_plantada_de_algodao_herbaceo_2010"
"CGEO:ANMS2010_03_prov_hidro","pt","Águas subterrâneas províncias hidrogeológicas(CGEO:ANMS2010_03_prov_hidro)","","-73.9801198270815 -33.75435400828565","-34.8227864729253 5.250820904628929","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_prov_hidro","WFS","IBGE","features,ANMS2010_03_prov_hidro"
"CCAR:area_edificada","pt","Área Edificada(CCAR:area_edificada)","","-61.641 -1.461","-59.811 4.495","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:area_edificada","WFS","IBGE",""
"CCAR:area_pub_militar","pt","Área Pública Militar(CCAR:area_pub_militar)","","-1.0 -1.0","0.0 0.0","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:area_pub_militar","WFS","IBGE",""
"CCAR:area_abast_agua","pt","Área de Abastecimento de Água(CCAR:area_abast_agua)","","-1.0 -1.0","0.0 0.0","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:area_abast_agua","WFS","IBGE",""
"CREN:VegetacaoAmazoniaLegal_250","pt","Área de Vegetação da Amazônia Legal 1:250.000(CREN:VegetacaoAmazoniaLegal_250)","","-73.992 -18.042","-44.0 5.272","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoAmazoniaLegal_250","WFS","IBGE",""
"CGEO:ANMS2010_07_area_expansao_cana","pt","Área de expansão da cana, crescimento absoluto(CGEO:ANMS2010_07_area_expansao_cana)","","-68.4981155395508 -33.752540587506886","-28.836137771606403 5.271462440317851","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_area_expansao_cana","WFS","IBGE","features,ANMS2010_07_area_expansao_cana"
"CGEO:ANMS2010_03_area_infl_BR163","pt","Área de influência da BR163(CGEO:ANMS2010_03_area_infl_BR163)","","-60.697086462992495 -14.730086078104728","-50.720008465775805 2.5906717654347764","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_area_infl_BR163","WFS","IBGE","features,ANMS2010_03_area_infl_BR163"
"CGEO:ANMS2010_03_ictio_2009","pt","Área de ocorrência dos peixes de água doce com distribuição restrita(CGEO:ANMS2010_03_ictio_2009)","","-72.8752012004694 -33.80787611579089","-34.9660676441897 4.002843106260717","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_ictio_2009","WFS","IBGE","ANMS2010_03_ictio_2009,features"
"CGEO:ANMS2010_03_sist_aquiferos","pt","Área de recarga dos principais sistemas aquíferos(CGEO:ANMS2010_03_sist_aquiferos)","","-71.0736312866211 -33.75435638340525","-34.8227844238281 5.250821113414231","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_sist_aquiferos","WFS","IBGE","features,ANMS2010_03_sist_aquiferos"
"CGEO:ANMS2010_07_area_plantada_algodao_1990","pt","Área plantada de algodão em 1990(CGEO:ANMS2010_07_area_plantada_algodao_1990)","","-63.19638135949161 -25.876447018433872","-34.9390116567421 -0.5461950056462155","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_area_plantada_algodao_1990","WFS","IBGE","features,ANMS2010_07_area_plantada_algodao_1990"
"CGEO:ANMS2010_07_area_plantada_algodao_2008","pt","Área plantada de algodão em 2008(CGEO:ANMS2010_07_area_plantada_algodao_2008)","","-60.722274753175704 -25.507565284012546","-35.153405344293404 -2.1251390480590873","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_area_plantada_algodao_2008","WFS","IBGE","ANMS2010_07_area_plantada_algodao_2008,features"
"CGEO:ANMS2010_07_area_plantada_cafe_1990","pt","Área plantada de cafe em 1990(CGEO:ANMS2010_07_area_plantada_cafe_1990)","","-73.9800466226675 -27.572459936337946","-35.0761696621032 2.6037133037173583","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_area_plantada_cafe_1990","WFS","IBGE","ANMS2010_07_area_plantada_cafe_1990,features"
"CGEO:ANMS2010_07_area_plantada_cafe_2008","pt","Área plantada de cafe em 2008(CGEO:ANMS2010_07_area_plantada_cafe_2008)","","-73.63463434537039 -25.587901688927886","-35.4559686530728 2.6037133037173583","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_area_plantada_cafe_2008","WFS","IBGE","features,ANMS2010_07_area_plantada_cafe_2008"
"CGEO:C04_area_planta_de_soja_2010","pt","Área plantada de soja 2010(CGEO:C04_area_planta_de_soja_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_area_planta_de_soja_2010","WFS","IBGE","C04_area_planta_de_soja_2010,features"
"CGEO:ANMS2010_06_concentracaocana2008","pt","Áreas de concentração  de cana-de-açúcar(CGEO:ANMS2010_06_concentracaocana2008)","","-58.222945749037606 -24.345954190572584","-34.5266158124088 -5.2464525445326124","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_concentracaocana2008","WFS","IBGE","ANMS2010_06_concentracaocana2008,features"
"CGEO:ANMS2010_06_concessaopetrobras2009","pt","Áreas de concessão: Petrobrás(CGEO:ANMS2010_06_concessaopetrobras2009)","","-64.41812896728518 -32.96190643224374","-35.7540054321289 4.724188804471364","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_concessaopetrobras2009","WFS","IBGE","features,ANMS2010_06_concessaopetrobras2009"
"CGEO:ANMS2010_06_concessaooutrasemp2009","pt","Áreas de concessão: outras empresas(CGEO:ANMS2010_06_concessaooutrasemp2009)","","-46.8738174438477 -25.991466521472933","-36.1230621337891 -0.4897280633288044","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_concessaooutrasemp2009","WFS","IBGE","ANMS2010_06_concessaooutrasemp2009,features"
"CGEO:ANMS2010_03_apcb","pt","Áreas especiais de proteção e conservação da biodiversidade(CGEO:ANMS2010_03_apcb)","","-73.9904691242892 -33.114841001000705","-34.6399818466257 5.236011469287191","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_apcb","WFS","IBGE","features,ANMS2010_03_apcb"
"CGEO:AtlasMar_APC_Banhados","pt","Áreas prioritárias para conservação (APAC)  - Banhados(CGEO:AtlasMar_APC_Banhados)","","-53.542839050293 -33.743629454694485","-34.8371734619141 4.423444270942347","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_APC_Banhados","WFS","IBGE","AtlasMar_APC_Banhados,features"
"CGEO:AtlasMar_APC_Bentos","pt","Áreas prioritárias para conservação (APAC) - Bentos(CGEO:AtlasMar_APC_Bentos)","","-53.418041229248 -34.12009811313713","-34.46640777587889 5.4758062360876","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_APC_Bentos","WFS","IBGE","features,AtlasMar_APC_Bentos"
"CGEO:AtlasMar_APC_Elasmobranquios","pt","Áreas prioritárias para conservação (APAC) - Elasmobranquios(CGEO:AtlasMar_APC_Elasmobranquios)","","-54.26173782348629 -34.77392959506301","-32.2978553771973 5.498720645724308","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_APC_Elasmobranquios","WFS","IBGE","AtlasMar_APC_Elasmobranquios,features"
"CGEO:AtlasMar_APC_ImportanciaBiologica","pt","Áreas prioritárias para conservação (APAC) - Importância Biológica(CGEO:AtlasMar_APC_ImportanciaBiologica)","","-53.39883804321289 -35.96317672639775","-25.999860763549805 7.033210277327749","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_APC_ImportanciaBiologica","WFS","IBGE","features,AtlasMar_APC_ImportanciaBiologica"
"CGEO:AreasUrbanizadas_MunicipiosACP_porMunicipio","pt","Áreas urbanizadas das grandes concentrações urbanas(CGEO:AreasUrbanizadas_MunicipiosACP_porMunicipio)","","-60.110552178440194 -32.207180475346554","-34.7933230774979 0.8110654493841877","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AreasUrbanizadas_MunicipiosACP_porMunicipio","WFS","IBGE","AreasUrbanizadas_MunicipiosACP_porMunicipio,features"
"CGEO:AreasUrbanizadas_MunicipiosAcima100k_porMunicipio","pt","Áreas urbanizadas dos municípios acima de 100.000 habitantes(CGEO:AreasUrbanizadas_MunicipiosAcima100k_porMunicipio)","","-67.8928800610659 -32.207180475346554","-34.7933230774979 2.866956222257466","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AreasUrbanizadas_MunicipiosAcima100k_porMunicipio","WFS","IBGE","features,AreasUrbanizadas_MunicipiosAcima100k_porMunicipio"
"CGEO:AreasUrbanizadas_MunicipiosCosteiros_porMunicipio","pt","Áreas urbanizadas dos municípios costeiros(CGEO:AreasUrbanizadas_MunicipiosCosteiros_porMunicipio)","","-53.4737650033521 -33.73976812522624","-34.7933230774979 3.8502887780780917","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AreasUrbanizadas_MunicipiosCosteiros_porMunicipio","WFS","IBGE","features,AreasUrbanizadas_MunicipiosCosteiros_porMunicipio"
"CGEO:ANMS2010_06_indconc_2006","pt","Índice de concentração do emprego industrial 2006(CGEO:ANMS2010_06_indconc_2006)","","-72.927419968474 -33.67488228642096","-32.46575697154859 4.602379282662709","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_indconc_2006","WFS","IBGE","ANMS2010_06_indconc_2006,features"
"CGEO:ANMS2010_05_SaudeDaCriancaEDaMulher2006_obitos","pt","Óbitos em menores de um ano de idade por causas não definidas(CGEO:ANMS2010_05_SaudeDaCriancaEDaMulher2006_obitos)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.271789907377591","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_SaudeDaCriancaEDaMulher2006_obitos","WFS","IBGE","ANMS2010_05_SaudeDaCriancaEDaMulher2006_obitos,features"
"CGEO:IDS_19_Uni_de_Conserv_Uso_Sustent_Area_1_2","pt","área das unidades de conservação de uso sustentável(CGEO:IDS_19_Uni_de_Conserv_Uso_Sustent_Area_1_2)","","-73.9904556274414 -33.75208282383499","-28.836093902587898 5.271841525858608","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_19_Uni_de_Conserv_Uso_Sustent_Area_1_2","WFS","IBGE","IDS_19_Uni_de_Conserv_Uso_Sustent_Area_1_2,features"
